Real_Date,val,RegionName,field,RegionLat,RegionLon,source,Real_Date
2014-12-10,1265.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2014-12-10
2015-01-09,914.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-01-09
2015-02-08,839.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-02-08
2015-03-10,750.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-03-10
2015-04-09,757.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-04-09
2015-05-09,899.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-05-09
2015-06-08,1743.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-06-08
2015-07-08,1286.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-07-08
2015-08-07,1852.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-08-07
2015-09-12,1967.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-09-12
2015-10-12,1541.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-10-12
2015-11-11,1718.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-11-11
2015-12-11,1312.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2015-12-11
2016-01-10,1453.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-01-10
2016-02-09,734.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-02-09
2016-03-10,2004.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-03-10
2016-04-09,1072.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-04-09
2016-05-09,1123.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-05-09
2016-06-08,2054.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-06-08
2016-07-08,1952.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-07-08
2016-08-07,1974.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-08-07
2016-09-11,2045.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-09-11
2016-10-11,1599.0,Gambella,forecast_hmis_indicator_3204,7.68385045412,34.3367541486,forecast,2016-10-11
2014-09-11,4339.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2014-09-11
2014-10-11,5072.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2014-10-11
2014-11-10,5261.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2014-11-10
2014-12-10,5538.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2014-12-10
2015-01-09,4116.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-01-09
2015-02-08,3911.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-02-08
2015-03-10,3341.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-03-10
2015-04-09,3230.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-04-09
2015-05-09,3987.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-05-09
2015-06-08,7349.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-06-08
2015-07-08,5994.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-07-08
2015-08-07,8644.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-08-07
2015-09-12,9102.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-09-12
2015-10-12,6682.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-10-12
2015-11-11,8152.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-11-11
2015-12-11,6082.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2015-12-11
2016-01-10,6644.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-01-10
2016-02-09,3081.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-02-09
2016-03-10,8736.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-03-10
2016-04-09,5106.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-04-09
2016-05-09,5338.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-05-09
2016-06-08,9646.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-06-08
2016-07-08,9173.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-07-08
2016-08-07,8995.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-08-07
2016-09-11,8950.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-09-11
2016-10-11,7129.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-10-11
2016-11-10,7983.8,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-11-10
2016-12-10,7231.7,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2016-12-10
2017-01-09,6770.9,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-01-09
2017-02-08,6161.6,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-02-08
2017-03-10,4684.9,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-03-10
2017-04-09,5079.1,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-04-09
2017-05-09,6005.8,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-05-09
2017-06-08,5520.2,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-06-08
2017-07-08,7312.0,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-07-08
2017-08-07,5225.4,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-08-07
2017-09-11,6773.7,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-09-11
2017-10-11,4964.8,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-10-11
2017-11-10,6387.3,Gambella,forecast_hmis_indicator_4531,7.68385045412,34.3367541486,forecast,2017-11-10
2014-09-11,14.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,14.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,25.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,22.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,13.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,18.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,8.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,23.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,29.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,31.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,14.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,75.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,78.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,23.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,18.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,26.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,19.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,15.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,7.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,46.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,68.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,89.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,130.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,67.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,61.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,89.0,Harreri,forecast_hmis_indicator_3199,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,11.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,11.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,11.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,12.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,2.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,19.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,15.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,7.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,21.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,23.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,21.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,46.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,49.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,24.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,20.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,21.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,9.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,16.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,12.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,21.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,55.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,53.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,125.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,62.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,58.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,56.0,Harreri,forecast_hmis_indicator_3200,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,27.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,33.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,33.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,33.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,23.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,20.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,21.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,28.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,40.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,47.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,77.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,128.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,104.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,38.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,35.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,48.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,22.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,34.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,21.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,123.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,124.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,169.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,204.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,198.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,156.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,132.0,Harreri,forecast_hmis_indicator_3201,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,19.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,11.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,31.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,17.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,17.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,7.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,18.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,12.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,29.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,28.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,35.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,78.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,62.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,43.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,34.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,29.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,21.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,30.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,16.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,86.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,88.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,126.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,152.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,127.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,60.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,80.0,Harreri,forecast_hmis_indicator_3202,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,91.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,87.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,148.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,139.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,86.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,93.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,88.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,59.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,131.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,148.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,129.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,261.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,302.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,118.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,156.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,178.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,91.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,129.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,73.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,354.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,400.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,496.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,513.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,392.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,348.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,340.0,Harreri,forecast_hmis_indicator_3203,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,48.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,50.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,80.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,86.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,58.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,64.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,68.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,40.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,75.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,98.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,76.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,173.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,165.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,94.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,76.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,120.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,47.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,70.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,48.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,168.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,240.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,278.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,363.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,296.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,228.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,199.0,Harreri,forecast_hmis_indicator_3204,9.28966002377,42.1725258729,forecast,2016-10-11
2014-09-11,210.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2014-09-11
2014-10-11,205.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2014-10-11
2014-11-10,328.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2014-11-10
2014-12-10,309.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2014-12-10
2015-01-09,199.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-01-09
2015-02-08,221.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-02-08
2015-03-10,218.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-03-10
2015-04-09,169.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-04-09
2015-05-09,325.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-05-09
2015-06-08,375.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-06-08
2015-07-08,352.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-07-08
2015-08-07,761.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-08-07
2015-09-12,760.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-09-12
2015-10-12,340.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-10-12
2015-11-11,388.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-11-11
2015-12-11,422.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2015-12-11
2016-01-10,209.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-01-10
2016-02-09,294.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-02-09
2016-03-10,177.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-03-10
2016-04-09,798.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-04-09
2016-05-09,975.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-05-09
2016-06-08,1149.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-06-08
2016-07-08,1487.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-07-08
2016-08-07,1135.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-08-07
2016-09-11,911.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-09-11
2016-10-11,896.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-10-11
2016-11-10,851.5,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-11-10
2016-12-10,820.7,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2016-12-10
2017-01-09,844.0,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2017-01-09
2017-02-08,882.9,Harreri,forecast_hmis_indicator_4531,9.28966002377,42.1725258729,forecast,2017-02-08
